CONTRIBUTION_ID,PERIOD_START,PERIOD_END,CONTRIBUTION_DATE,RECIPIENT,AMOUNT,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_LAST_NAME,CREATED_DATE
1871238008,10/01/2018,12/31/2018,12/20/2018,FRIENDS OF MATT O'SHEA,500.00,22221,LUIS,ANDRADE,01/17/2019
3056547163,04/01/2013,06/30/2013,05/07/2013,ALDERMAN DEBORAH GRAHAM,500.00,6703,BRENDAN,SHILLER,07/22/2013
4089525,01/01/2012,06/30/2012,05/15/2012,ALDERMAN WILL BURNS,250.00,3992,VIRGINIA,PACE,08/24/2012
3620109167,01/01/2016,03/31/2016,03/02/2016,FRIENDS TO ELECT TONI FOULKES,150.00,4155,THOMAS,MURPHY,04/20/2016
2227169372,07/01/2014,09/30/2014,08/21/2014,CITIZENS FOR MALDONADO,1500.00,9441,JASON,LUNDERMAN,10/20/2014
4264657513,07/01/2018,09/30/2018,09/26/2018,FRIENDS OF MICHAEL NEGRON,500.00,3894,JERRY,MICKELSON,10/10/2018
3423553835,04/01/2013,06/30/2013,04/17/2013,FRIENDS OF WALTER BURNETT,450.00,4332,MICHAEL,PAULOS,10/22/2013
2268044965,07/01/2018,09/30/2018,08/27/2018,FRIENDS OF EDWARD M. BURKE,500.00,4161,JEANETTE,SUBLETT,10/18/2018
742789498,07/01/2013,09/30/2013,09/30/2013,14TH WARD ORGANIZATION,1000.00,4082,THOMAS,LIVINGSTON,10/21/2013
2619485863,01/01/2019,03/31/2019,01/24/2019,MELISSA FOR CHICAGO,500.00,18461,JOHN,D'ALESSANDRO,09/10/2019
559547180,01/01/2014,03/31/2014,01/27/2014,CITIZENS FOR O'CONNOR,500.00,3894,JERRY,MICKELSON,04/01/2014
4011803966,07/01/2015,09/30/2015,07/19/2015,HOPKINS FOR CHICAGO,500.00,5201,SAM,TOIA,10/20/2015
1172683090,04/01/2015,06/30/2015,05/19/2015,FRIENDS OF LOPEZ,500.00,3836,JOHN,DOERRER,12/15/2015
554376353,10/01/2019,12/31/2019,12/20/2019,"FRIENDS OF HOWARD B. BROOKINS, JR.",500.00,15501,DAVID,GROSS,01/14/2020
2158904797,01/01/2014,03/31/2014,02/28/2014,39TH WARD ORGANIZATION,250.00,7402,DEAN,MARAGOS,04/14/2014
3917425101,10/01/2013,12/31/2013,12/05/2013,FRIENDS OF BOB FIORETTI,500.00,7441,JAMES,HOULIHAN,01/17/2014
3856193000,07/01/2017,09/30/2017,09/09/2017,CITIZENS TO ELECT JOHN ARENA,45.00,9441,JASON,LUNDERMAN,10/20/2017
156514357,01/01/2015,03/31/2015,02/17/2015,CITIZENS FOR PATRICK O'CONNOR,1000.00,3735,MARK,FARY,08/20/2015
3746828346,10/01/2019,12/31/2019,11/15/2019,THE NEW 37TH WARD DEMOCRATIC ORGANIZATION,500.00,3894,JERRY,MICKELSON,01/03/2020
368030734,07/01/2017,09/30/2017,09/26/2017,FRIENDS OF GILBERT VILLEGAS,500.00,14921,PATRICK,CAREY,10/19/2017
3121940082,01/01/2015,03/31/2015,02/26/2015,FRIENDS OF JEFFREY R. TOBOLSKI,100.00,4154,DENNIS,O'SULLIVAN,01/07/2016
3779741412,01/01/2015,03/31/2015,02/11/2015,MICHELE SMITH,150.00,3824,DANIEL,SHOMON,04/17/2015
1125312194,01/01/2018,03/31/2018,01/16/2018,BRENDEN REILLY,500.00,20562,HOLLY,AGRA,04/02/2018
718641996,01/01/2015,03/31/2015,01/20/2015,ALDERMAN JASON ERVIN,500.00,3740,MICHAEL,KASPER,10/09/2015
112419991,04/01/2018,06/30/2018,06/14/2018,FRIENDS OF MICHAEL NEGRON,250.00,20226,LISA,SCHRADER,07/16/2018
2118975476,10/01/2019,12/31/2019,11/26/2019,50TH WARD REGULAR DEMOCRATIC ORGANIZATION,125.00,4155,THOMAS,MURPHY,01/30/2020
91221831,07/01/2018,09/30/2018,08/27/2018,"CITIZENS FOR PAT DOWELL (FROM NEAL & LEROY, LLC)",1000.00,3753,LANGDON,NEAL,01/17/2019
2571535304,01/01/2018,03/31/2018,03/27/2018,FRIENDS OF GILL VILLEGAS,250.00,20822,DONALD,WILLIAMS,06/18/2018
4015967953,10/01/2018,12/31/2018,12/22/2018,MELISSA FOR CHICAGO,500.00,14921,PATRICK,CAREY,01/18/2019
1362026182,01/01/2015,03/31/2015,03/26/2015,JOHN CAPPLEMAN,500.00,3973,MICHAEL,ABRAMSON,04/20/2015
1657077150,10/01/2016,12/31/2016,10/21/2016,34TH WARD DEMOCRATIC ORGANIZATION,500.00,4162,MARY,MINAGHAN DBA MKM SERVICES,01/05/2017
1939784312,01/01/2015,03/31/2015,03/20/2015,COMMITTE FOR MICHAEL SCOTT JR,150.00,3920,ANNE,FREDD,03/31/2015
2378079983,01/01/2015,03/31/2015,01/27/2015,CITIZENS FOR AUSTIN,1000.00,3836,JOHN,DOERRER,12/15/2015
3174670022,01/01/2019,03/31/2019,02/08/2019,FRIENDS OF GEORGE CARDENAS,250.00,14921,PATRICK,CAREY,07/12/2019
4221100746,07/01/2013,09/30/2013,09/19/2013,25TH WARD REGULAR DEMOCRATIC ORG,250.00,4107,JORGE,PEREZ,10/15/2013
681148203,04/01/2013,06/30/2013,04/17/2013,FRIENDS OF AMEYA PAWAR,500.00,4116,JEROME,SCHAIN,12/20/2013
432860044,07/01/2013,09/30/2013,07/19/2013,ALDERMAN TOM TUNNEY,500.00,3930,DAVID,DRING,10/09/2013
1279602883,07/01/2016,09/30/2016,09/28/2016,CITIZENS FOR REILLY,100.00,5127,PAT,DOERR,10/17/2016
104663449,04/01/2016,06/30/2016,05/24/2016,HOPKINS FOR CHICAGO,1000.00,3845,ROLANDO,ACOSTA,07/20/2016
2279593289,01/01/2016,03/31/2016,03/10/2016,CITIZENS FOR REBOYRAS,150.00,4162,MARY,MINAGHAN DBA MKM SERVICES,07/19/2016
816958554,10/01/2015,12/31/2015,12/11/2015,FRIENDS OF WILL BURNS,250.00,11381,KATHY,BROWN,01/20/2016
1025221016,04/01/2015,06/30/2015,05/26/2015,FRIENDS OF TALIAFERO,1000.00,3836,JOHN,DOERRER,12/15/2015
1734841334,10/01/2018,12/31/2018,12/06/2018,CITIZENS FOR TUNNEY,1000.00,9621,MICHAEL,EZGUR,01/17/2019
2887809140,04/01/2016,06/30/2016,06/09/2016,"FRIENDS OF WALTER BURNETT, JR.",500.00,3894,JERRY,MICKELSON,06/30/2016
509935910,10/01/2013,12/31/2013,11/14/2013,ALDERMAN BOB FIORETTI,300.00,3930,DAVID,DRING,01/07/2014
4029534488,01/01/2012,06/30/2012,05/17/2012,ALDERMAN JAMES CAPPLEMAN,75.00,4219,MARK,LENZ,08/30/2012
363229951,01/01/2019,03/31/2019,03/05/2019,LORI LIGHTFOOT,500.00,13761,MICHAEL,AXELROD,11/04/2019
4121067628,04/01/2016,06/30/2016,06/22/2016,HOPKINS FOR CHICAGO,300.00,3930,DAVID,DRING,11/02/2016
3584213184,04/01/2017,06/30/2017,04/26/2017,FRIENDS OF MARGARET LAURINO,500.00,4160,EDWARD,KUS,10/16/2017
2258993313,10/01/2016,12/31/2016,10/26/2016,ALDERMAN EDWARD M. BURKE,1500.00,3739,COURTNEY,NOTTAGE,01/05/2017
2025132182,10/01/2013,12/31/2013,10/10/2013,ALDERMAN CARRIE AUSTIN,500.00,3739,COURTNEY,NOTTAGE,01/07/2014
1098421103,10/01/2014,12/31/2014,10/20/2014,PRECKWINKLE FOR PRESIDENT,750.00,6842,JOHN,GEORGE,01/26/2015
548255659,01/01/2019,03/31/2019,02/08/2019,CITIZENS TO ELECT JOHN ARENA,450.00,9621,MICHAEL,EZGUR,12/17/2019
3584904924,01/01/2016,03/31/2016,02/25/2016,CITIZENS FOR REILLY,1500.00,4180,ROBERT,GAMRATH,04/21/2016
2272256470,01/01/2019,03/31/2019,03/12/2019,MELISSA CONYEARS-ERVIN FOR TREASURER,500.00,4161,JEANETTE,SUBLETT,07/18/2019
2027827841,10/01/2013,12/31/2013,10/25/2013,FRIENDS OF BOB FIORETTI,1500.00,6842,JOHN,GEORGE,01/30/2014
2723106602,10/01/2018,12/31/2018,11/02/2018,FRIENDS FOR SUSANA MENDOZA FOR COMPTROLLER,1000.00,4193,JOHN,DUNN,01/22/2019
2765659569,10/01/2014,12/31/2014,11/14/2014,CITIZENS FOR ERVIN,150.00,9082,JOSEPH,PILEWSKI,12/26/2014
2547843174,10/01/2017,12/31/2017,12/22/2017,CITIZENS FOR DEB MELL,250.00,14921,PATRICK,CAREY,01/19/2018
1292758590,01/01/2015,03/31/2015,03/12/2015,FRIENDS OF NICK SAUER,100.00,4154,DENNIS,O'SULLIVAN,01/07/2016
678785840,07/01/2014,09/30/2014,07/14/2014,CITIZENS FOR TOM TUNNEY,150.00,7402,DEAN,MARAGOS,08/20/2014
1847570056,01/01/2014,03/31/2014,03/03/2014,FRIENDS OF GEORGE CARDENAS,500.00,4115,ELIZABETH,LIVELY,04/11/2014
1390101526,01/01/2016,03/31/2016,02/16/2016,ALDERMAN ED. BURKE,1500.00,3795,JOHN,O'CONNELL,04/11/2016
2761158907,10/01/2014,12/31/2014,12/15/2014,14TH WARD ORGANIZATION,1000.00,4082,THOMAS,LIVINGSTON,01/29/2015
626104114,01/01/2016,03/31/2016,02/25/2016,PRECKWINKLE FOR PRESIDENT,200.00,12301,LINDSEY,GAYLES,04/19/2016
3807934807,10/01/2012,12/31/2012,10/05/2012,23 WARD REGULAR DEMOCRATIC ORGANIZATION,250.00,4330,MARINA,FAZ-HUPPERT,11/21/2012
4092669191,10/01/2019,12/31/2019,12/04/2019,CITIZENS FOR WAGUESPACK,150.00,20943,JACK,LAVIN,12/20/2019
1438081926,10/01/2014,12/31/2014,10/27/2014,44TH WARD DEMOCRATIC ORGANIZATION,150.00,5127,PAT,DOERR,01/13/2015
318671449,10/01/2016,12/31/2016,10/24/2016,HOPKINS FOR CHICAGO,1500.00,6842,JOHN,GEORGE,12/20/2016
97939808,01/01/2016,03/31/2016,02/26/2016,FRIENDS OF LESLIE HAIRSTON,1000.00,4161,JEANETTE,SUBLETT,04/11/2016
2584352659,10/01/2015,12/31/2015,12/31/2015,N/A,0.00,3820,MORGAN,BASSEY,01/04/2016
4071844684,04/01/2018,06/30/2018,06/11/2018,FRIENDS OF ELGIE SIMS,100.00,4068,DONNA,PUGH,01/20/2019
2210281537,04/01/2019,06/30/2019,04/16/2019,HOPKINS FOR CHICAGO,1500.00,17962,DAVID,RUTTENBERG,07/08/2019
2674464648,10/01/2018,12/31/2018,11/13/2018,TONI PRECKWINKLE FOR CHICAGO,1000.00,4161,JEANETTE,SUBLETT,01/18/2019
1623580432,01/01/2019,03/31/2019,01/11/2019,SUSANA MENDOZA FOR MAYOR,500.00,4068,DONNA,PUGH,07/18/2019
3609549659,01/01/2012,06/30/2012,05/01/2012,FRIENDS OF WILL BURNS,500.00,4183,MICHAEL,SUTTON,09/04/2012
3340996127,04/01/2018,06/30/2018,06/08/2018,ALDERMAN RICARDO MUNOZ,500.00,3740,MICHAEL,KASPER,10/11/2018
3807323855,01/01/2019,03/31/2019,01/24/2019,FRIENDS OF CASEY SMAGALA,275.00,4155,THOMAS,MURPHY,04/22/2019
135986811,01/01/2019,03/31/2019,01/28/2019,EMMA MITTS,250.00,10821,JAMES,WATSON,04/01/2019
2367615374,01/01/2014,03/31/2014,03/26/2014,KNAPP JERRY,0.00,8622,MICHELE,NELSON,03/26/2014
1061621671,01/01/2019,03/31/2019,01/22/2019,EILEEN DORDEK CAMPAIGN FOR 47TH WARD ALDERMAN,250.00,4068,DONNA,PUGH,07/18/2019
4187663249,10/01/2018,12/31/2018,11/20/2018,GERY CHICO FOR MAYOR,500.00,4300,TERRANCE,DIAMOND,01/18/2019
3750361078,04/01/2015,06/30/2015,04/03/2015,CITIZENS TO ELECT DERRICK CURTIS,200.00,5701,PAUL,WILLIAMS,01/12/2016
445433775,10/01/2015,12/31/2015,10/15/2015,FRIENDS OF 45 (ALDERMAN ARENA),500.00,3930,DAVID,DRING,01/06/2016
652119234,01/01/2013,03/31/2013,04/01/2013,CHARLOTTE KNIGHT-MARSHALL,0.00,4042,CHARLOTTE,KNIGHT-MARSHALL,04/01/2013
2933354275,07/01/2016,09/30/2016,06/26/2016,CITIZENS FOR ANTHONY BEAL,1500.00,4074,TERRY,TEELE,10/20/2016
1807501732,07/01/2015,09/30/2015,09/24/2015,FRIENDS OF ED BURKE,503.86,3743,MARCUS,NUNES,10/19/2015
342672817,01/01/2015,03/31/2015,01/29/2015,CITIZENS TO ELECT DEBORAH GRAHAM,200.00,6703,BRENDAN,SHILLER,04/19/2016
1957253173,04/01/2013,06/30/2013,04/18/2013,CITIZENS FOR O'CONNOR,100.00,4260,MICHAEL,LUFRANO,07/19/2013
761034906,07/01/2014,09/30/2014,08/14/2014,"FRIENDS OF MARY O""CONNOR",150.00,4115,ELIZABETH,LIVELY,10/14/2014
19812126,01/01/2015,03/31/2015,01/09/2015,FRIENDS OF MATT O'SHEA,250.00,3847,GRAHAM,GRADY,01/11/2016
2790727659,01/01/2016,03/31/2016,03/04/2016,CITIZENS FOR CARRIE AUSTIN,500.00,4162,MARY,MINAGHAN DBA MKM SERVICES,07/19/2016
1221922142,04/01/2017,06/30/2017,06/27/2017,CITIZENS FOR REILLY,250.00,17962,DAVID,RUTTENBERG,01/10/2018
183460109,01/01/2019,03/31/2019,02/14/2019,FRIENDS OF PATRICK D. THOMPSON FOR ALDERMAN,500.00,3894,JERRY,MICKELSON,04/01/2019
3904856693,01/01/2017,03/31/2017,03/29/2017,FRIENDS OF MICHELLE HARRIS,300.00,3930,DAVID,DRING,12/08/2017
3259277185,01/01/2014,03/31/2014,01/27/2014,CITIZENS FOR BRIDGET GAINER,250.00,3894,JERRY,MICKELSON,04/01/2014
2833433035,10/01/2012,12/31/2012,10/25/2012,ALD. RAY SUAREZ,500.00,3912,TERRY,GABINSKI,02/04/2013
1495401652,01/01/2015,03/31/2015,01/01/2015,ALDERMAN LONA LANE,1000.00,4082,THOMAS,LIVINGSTON,04/29/2015
201068387,01/01/2015,03/31/2015,02/05/2015,JOHN POPE,100.00,3864,SYLVIA,MICHAS,01/14/2016
2942794080,07/01/2019,09/30/2019,09/30/2019,NONE,0.00,23621,JONATHAN,HART,10/18/2019
2854797431,01/01/2015,03/31/2015,01/10/2015,GIL VILLEGAS,250.00,4064,WILLIAM,FILAN,10/30/2015
1617707252,10/01/2019,12/31/2019,12/06/2019,FRIENDS OF SAMANTHA NUGENT,250.00,15501,DAVID,GROSS,01/14/2020
675550358,10/01/2012,12/31/2012,11/07/2012,23RD WARD REGULAR DEMOCRATIC PARTY ORGANIZATION,500.00,3989,WILLIAM,GRIFFIN,01/18/2013
1387279930,10/01/2019,12/31/2019,12/15/2019,CROKE FO RILLINOIS,250.00,12361,ROBERT,KELLMAN,01/16/2020
1122028012,07/01/2018,09/30/2018,07/28/2018,COMMITTEE TO ELECT MATT O'SHEA,1000.00,5964,JEFFREY,GLASS,10/15/2018
4225130862,04/01/2013,06/30/2013,06/07/2013,ALDERMAN PATRICK J. O'CONNOR,500.00,3739,COURTNEY,NOTTAGE,09/24/2013
616724400,01/01/2019,03/31/2019,03/22/2019,"COMMITTEE TO ELECT HOWARD BROOKINS, JR.",250.00,14921,PATRICK,CAREY,07/12/2019
1266661755,01/01/2017,03/31/2017,03/29/2017,CITIZENS FOR WAGUESPACK,300.00,3740,MICHAEL,KASPER,12/08/2017
2619378249,10/01/2013,12/31/2013,12/18/2013,ALDERMAN ANTHONY BEALE,500.00,3739,COURTNEY,NOTTAGE,01/07/2014
1971901629,10/01/2013,12/31/2013,10/16/2013,CITIZENS FOR TUNNEY,250.00,7441,JAMES,HOULIHAN,01/17/2014
1438565571,01/01/2019,03/31/2019,03/15/2019,JAMES CAPPLEMAN - 46TH WARD,1000.00,4116,JEROME,SCHAIN,04/22/2019
3279538956,10/01/2012,12/31/2012,11/15/2012,FRIENDS OF EDWARD M. BURKE,1500.00,3989,WILLIAM,GRIFFIN,01/18/2013
4010982958,01/01/2014,03/31/2014,03/27/2014,ALDERMAN GEORGE CARDENAS,250.00,6703,BRENDAN,SHILLER,04/18/2014
1273755265,10/01/2016,12/31/2016,11/03/2016,CHRIS TALIAFERRO,150.00,15721,AL,RONAN,02/28/2017
2468738298,07/01/2018,09/30/2018,08/22/2018,CITIZENS FOR REILLY,100.00,3824,DANIEL,SHOMON,10/05/2018
2389539135,01/01/2016,03/31/2016,02/24/2016,CITIZENS FOR WAGUESPACK,500.00,3845,ROLANDO,ACOSTA,07/19/2016
2528312759,01/01/2015,03/31/2015,04/16/2015,FRIENDS OF ALDERMAN LESLIE,1000.00,6703,BRENDAN,SHILLER,04/19/2016
2563099555,10/01/2017,12/31/2017,12/05/2017,EDWARD M. BURKE,300.00,18261,MATTHIAS,LYDON,01/16/2018
2577834021,01/01/2017,03/31/2017,01/17/2017,FRIENDS OF SOPHIA KING,250.00,14481,DJAVAN,CONWAY,04/20/2017
2282885411,10/01/2018,12/31/2018,10/23/2018,"CITIZENS TO ELECT ANTHONY BEALE - NEAL & LEROY, LLC",750.00,3753,LANGDON,NEAL,01/21/2019
1305060489,01/01/2019,03/31/2019,02/07/2019,CITIZENS TO ELECT EMMA MITTS,100.00,4068,DONNA,PUGH,07/18/2019
2125282197,04/01/2018,06/30/2018,05/31/2018,24TH WARD DEMOCRATIC ORGANIZATION,1000.00,8162,GERY,CHICO,08/30/2018
1128794825,04/01/2015,06/30/2015,06/03/2015,CITIZENS TO ELECT RON SANDACK,500.00,4154,DENNIS,O'SULLIVAN,01/07/2016
2664931666,07/01/2015,09/30/2015,08/27/2015,HOPKINS FOR CHICAGO,500.00,4116,JEROME,SCHAIN,10/09/2015
2699539836,07/01/2015,09/30/2015,09/15/2015,POLITICAL DONATION - CITIZENS FOR BRIDGET GAINER EVENT ON 9/24/15,500.00,4154,DENNIS,O'SULLIVAN,01/07/2016
249650201,04/01/2013,06/30/2013,06/25/2013,CITIZENS FOR TUNNEY,500.00,4332,MICHAEL,PAULOS,10/22/2013
3166601989,01/01/2015,03/31/2015,01/30/2015,CITIZENS FOR PAT O'CONNOR,250.00,6842,JOHN,GEORGE,11/25/2015
1734532883,10/01/2016,12/31/2016,10/20/2016,FRIENDS OF MARGARET LAURINO,500.00,4254,ARNOLD,HARRIS,01/05/2017
3679274547,01/01/2012,06/30/2012,02/01/2012,FRIENDS OF MIKE ZALEWSKI,500.00,3985,PAUL,ROSENFELD,01/28/2013
3837349785,04/01/2016,06/30/2016,05/20/2016,BRENDAN REILLY,150.00,3824,DANIEL,SHOMON,11/07/2016
2853034382,07/01/2017,09/30/2017,09/29/2017,ALDERMAN LAURINO,75.00,4068,DONNA,PUGH,11/20/2017
771685930,10/01/2014,12/31/2014,11/20/2014,ALDERMAN MARY O'CONNOR,150.00,10821,JAMES,WATSON,01/12/2015
2949767410,04/01/2013,06/30/2013,04/09/2013,FRIENDS OF RODERICK SAWYER,150.00,4183,MICHAEL,SUTTON,07/19/2013
1746068571,01/01/2019,03/31/2019,01/18/2019,CITIZENS FOR O'CONNOR,500.00,12141,RICHARD,FRIEDMAN,04/18/2019
3426416456,01/01/2015,03/31/2015,01/27/2015,FRIENDS OF HAIRSTON,250.00,3836,JOHN,DOERRER,12/15/2015
2129704728,01/01/2019,03/31/2019,02/02/2019,TONI PRECKWINKLE,1500.00,20721,ANTHONY,LICATA,11/15/2019
701476419,04/01/2017,06/30/2017,04/25/2017,FRIENDS OF EDWARD M BURKE,1500.00,14921,PATRICK,CAREY,07/21/2017
357205085,01/01/2018,03/31/2018,01/18/2018,BRENDAN REILLY,600.00,3753,LANGDON,NEAL,01/17/2019
195660933,10/01/2018,12/31/2018,10/23/2018,FRIENDS OF DEBRA SILVERSTEIN,100.00,4068,DONNA,PUGH,01/20/2019
3141146804,01/01/2015,03/31/2015,01/22/2015,WILLIAM D. BURNS,75.00,4094,DANIELLE,CASSEL,11/09/2015
3174482456,01/01/2012,06/30/2012,05/17/2012,CITIZENS FOR O'CONNOR,400.00,5284,GREG,GOLDNER,08/10/2012
1465922664,07/01/2018,09/30/2018,07/31/2018,ALD. REBOYIAS,0.00,4312,TANYA,TRICHE - DAWOOD,10/09/2018
4096848254,10/01/2014,12/31/2014,10/03/2014,ALD. MATT O'SHEA,600.00,4193,JOHN,DUNN,01/20/2015
499553801,04/01/2018,06/30/2018,06/05/2018,CHICAGO PROGRESSIVE REFORM,1000.00,18001,ALAN,LEV,07/02/2018
1795331627,04/01/2019,06/30/2019,05/14/2019,45TH WARD INDEPENDENT DEMOCRATIC COMMITTEE,100.00,4068,DONNA,PUGH,07/22/2019
3320835407,01/01/2019,03/31/2019,02/19/2019,FRIENDS OF WALTER BURNETT,150.00,4116,JEROME,SCHAIN,04/22/2019
971632373,04/01/2014,06/30/2014,05/19/2014,FRIENDS OF WILL BURNS,500.00,4254,ARNOLD,HARRIS,07/17/2014
305908121,01/01/2016,03/31/2016,02/25/2016,FRIENDS OF RODERICK SAWYER,250.00,5701,PAUL,WILLIAMS,04/12/2016
4096470002,01/01/2019,03/31/2019,01/03/2019,TONI FOR CHICAGO,250.00,6181,YAFAWN,SMITH,04/19/2019
3876082320,04/01/2013,06/30/2013,05/01/2013,FRIENDS OF WILL BURNS,300.00,3847,GRAHAM,GRADY,12/19/2013
2656889334,07/01/2015,09/30/2015,09/22/2015,FUNDRIASER TO SUPPORT ALDERMAN DEB MEL - S. CALDER SPONSOR POLITICAL DONATION ON 9/17/15,250.00,4154,DENNIS,O'SULLIVAN,01/07/2016
639882472,01/01/2014,03/31/2014,01/30/2014,CITIZENS FOR DEBORAH GRAHAM,75.00,6703,BRENDAN,SHILLER,04/18/2014
3805823310,07/01/2016,09/30/2016,09/07/2016,14TH WARD DEMOCRATS,1500.00,3926,ROBERT,MOLARO,10/18/2016
2031954426,01/01/2017,03/31/2017,03/29/2017,FRIENDS OF GEORGE A. CARDENAS,500.00,6961,SARAH,CALDER,04/24/2017
1744600546,04/01/2018,06/30/2018,04/24/2018,CITIZENS FOR JOHN ARENA,100.00,18001,ALAN,LEV,07/02/2018
660371804,10/01/2012,12/31/2012,10/09/2012,WILLIE COCHRAN,250.00,4116,JEROME,SCHAIN,01/31/2013
877294548,04/01/2015,06/30/2015,05/05/2015,FRIENDS OF CARRIE AUSTIN,125.00,12301,LINDSEY,GAYLES,10/27/2015
3265283752,10/01/2013,12/31/2013,10/02/2013,23RD WARD REGULAR ORGANIZATION,250.00,3735,MARK,FARY,01/19/2014
977348183,07/01/2012,09/30/2012,09/28/2012,FRIENDS OF MARY O'CONNOR,115.00,4282,JUDITH,ROETTIG,10/04/2012
1348706424,01/01/2019,03/31/2019,02/01/2019,TONI PRECKWINKLE FOR CHICAGO,500.00,3847,GRAHAM,GRADY,10/20/2019
4045592572,01/01/2019,03/31/2019,01/28/2019,DERRICK CURTIS,250.00,10821,JAMES,WATSON,04/01/2019
812826257,10/01/2018,12/31/2018,12/19/2018,FRIENDS OF SOPHIA KING,500.00,3845,ROLANDO,ACOSTA,01/21/2019
3447771213,01/01/2015,03/31/2015,01/20/2015,HOWARD BROOKINS JR.,150.00,3824,DANIEL,SHOMON,04/17/2015
2736776174,10/01/2018,12/31/2018,11/14/2018,CITIZENS FOR REILLY,250.00,4723,RON,TABACZYNSKI,01/16/2019
582642247,01/01/2012,06/30/2012,06/29/2012,CITIZENS FOR ALDERMAN REILLY,1000.00,4007,JOHN,"KELLY, JR.",01/14/2013
2785631265,10/01/2017,12/31/2017,10/25/2017,CITIZENS FOR TUNNY,250.00,17962,DAVID,RUTTENBERG,01/11/2018
1393375323,10/01/2015,12/31/2015,10/14/2015,LESLIE HAIRSTON,100.00,4094,DANIELLE,CASSEL,01/20/2016
499165361,01/01/2014,03/31/2014,03/28/2014,25TH WARD REGULAR DEMOCRATIC ORGANIZATION,800.00,4116,JEROME,SCHAIN,10/21/2014
3536265116,01/01/2014,03/31/2014,03/06/2014,41ST WARD DEMOCRATIC ORGANIZATION,250.00,3805,EILEEN,MITCHELL,04/21/2014
818679871,01/01/2017,03/31/2017,03/09/2017,TONI PRECKWINKE FUNDRAISER,200.00,4239,KEVIN,WOLFBERG,07/19/2017
2543536210,07/01/2012,09/30/2012,08/31/2012,RODERICK SAWYER,500.00,4203,ADRIENNE,ALEXANDER,10/05/2012
4136338779,04/01/2018,06/30/2018,04/13/2018,ALDERMAN RODERICK SAWYER,55.00,3955,LEWIS,POWELL,07/09/2018
1314609821,04/01/2017,06/30/2017,05/23/2017,"FRIENDS OF WALTER BURNETT, JR.",1000.00,9621,MICHAEL,EZGUR,10/18/2017
2507544128,01/01/2014,03/31/2014,02/10/2014,FRIENDS OF MARGARET LAURINO,250.00,6842,JOHN,GEORGE,01/26/2015
3098211784,01/01/2015,03/31/2015,02/17/2015,ALDERMAN JAMES CAPPLEMAN,150.00,3931,MICHAEL,LAUBE,04/20/2015
3497544813,07/01/2012,09/30/2012,07/26/2012,DANNY SOLIS,500.00,4193,JOHN,DUNN,10/19/2012
3406142856,01/01/2015,03/31/2015,02/18/2015,FRIENDS OFCARRIE AUSTIN,250.00,8162,GERY,CHICO,10/20/2015
1484336322,07/01/2014,09/30/2014,07/02/2014,JOHN POPE,500.00,8162,GERY,CHICO,10/24/2014
2654255936,10/01/2013,12/31/2013,10/14/2013,FRIENDS OF JAIME ANDRADE,250.00,4107,JORGE,PEREZ,01/28/2014
3087595530,10/01/2019,12/31/2019,10/23/2019,ANTHONY BEALE,200.00,14481,DJAVAN,CONWAY,01/09/2020
4018590010,01/01/2019,03/31/2019,02/01/2019,FRIENDS OF CARDENAS,1000.00,3836,JOHN,DOERRER,04/01/2019
3285459827,04/01/2017,06/30/2017,04/25/2017,FRIENDS OF MARGARET LAURINO,1000.00,4239,KEVIN,WOLFBERG,07/20/2017
42951763,10/01/2013,12/31/2013,11/26/2013,FRIENDS OF WILL BURNS,50.00,4068,DONNA,PUGH,07/23/2014
73431919,10/01/2013,12/31/2013,10/16/2013,FRIENDS OF CARRIE AUSTIN,1000.00,6181,YAFAWN,SMITH,12/30/2013
4049219318,10/01/2014,12/31/2014,10/07/2014,CITIZENS FOR P. J. O'CONNOR,1500.00,3836,JOHN,DOERRER,01/06/2015
1746917476,07/01/2017,09/30/2017,07/27/2017,COMMITTEE TO ELECT HOWARD B. BROOKINS JR,250.00,5701,PAUL,WILLIAMS,10/01/2017
1621308096,10/01/2015,12/31/2015,10/21/2015,ALDERMAN REILLY,150.00,4150,JAN,STARR,01/11/2016
3971995702,01/01/2019,03/31/2019,01/14/2019,TONI FOR CHICAGO (TONI PRECKWINKLE),1500.00,4161,JEANETTE,SUBLETT,07/18/2019
2547103530,07/01/2019,09/30/2019,07/01/2019,18TH WARD DEMOCRATIC ORGANIZATION,500.00,8162,GERY,CHICO,01/17/2020
562503633,10/01/2017,12/31/2017,10/25/2017,ALDERMAN ANTHONY BEALE,1500.00,4337,DAVID,DOIG,02/07/2018
73959777,10/01/2018,12/31/2018,11/06/2018,CITIZENS TO ELECT JOHN ARENA,250.00,17962,DAVID,RUTTENBERG,01/09/2019
3515516685,10/01/2012,12/31/2012,10/22/2012,NONE,0.00,6164,GABRIELLE,BRUSSEL,01/14/2013
41019494,10/01/2016,12/31/2016,10/19/2016,FRIENDS OF SUSANA MENDOZA,100.00,4068,DONNA,PUGH,12/22/2016
1847427649,01/01/2019,03/31/2019,03/15/2019,PATRICK J. O'CONNOR,1000.00,4072,JOHN,BOROVICKA,11/04/2019
1195264947,01/01/2013,03/31/2013,01/28/2013,JASON ERVIN,250.00,5701,PAUL,WILLIAMS,04/18/2013
